pmid,source_cell,target_cell,factors,factor_type,species,culture_condition,confidence,paper_type,notes,source,evidence_sentence,year,title,is_duplicate,single_tf_flag,target_cell_raw,source_cell_raw,conversion_scope,duplicate_reason,preferred_pmid,duplicate_group_id,validation_recipe_valid,validation_source_cell_valid,validation_target_cell_valid,validation_factors_valid,validation_standalone_recipe,validation_duplicate_status,validation_error_category,validation_action,validation_notes,validation_needs_review,validation_known_issue,validation_resolution,single_tf_status,source_cell_std,target_cell_std,source_cell_broad,target_cell_broad,is_broad_duplicate,broad_duplicate_reason,broad_preferred_pmid,broad_duplicate_group_id,species_inference_method,factor_inference_method,factor_inference_rationale,scope_inference_method,scope_inference_rationale
40257388,human skin fibroblast,induced dopaminergic neuron,"MXene, electromagnetic field","other, other",human,,high,research,MXene-mediated electromagnetic stimulation promotes reprogramming.,abstract,"Moreover, MXene-mediated electromagnetic stimulation effectively promotes the direct reprogramming of human iDA neurons from skin fibroblasts.",2025,Electromagnetized MXenes Enhance the Efficient Direct Reprogramming of Dopamine Neurons for Parkinson's Disease Therapy.,False,False,induced dopaminergic neuron,human skin fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human skin fibroblast,induced dopaminergic neuron,fibroblast,dopaminergic neuron,True,same_broad_cell_recipe,40257388,broad_recipe_0382,,,,rule_based_new,
38124095,macrophage,resolution-phase macrophage,not specified,other,mouse,,medium,research,In vivo reprogramming via secretome of resolution-phase macrophages; reduces CNS inflammation in EAE.,abstract,"We found that injection of the pro-resolutive secretome reduced demyelination and decreased inflammatory cell infiltration in the CNS, notably through the in vivo reprogramming of macrophages at the epigenetic level.",2023,Amelioration of experimental autoimmune encephalomyelitis by in vivo reprogramming of macrophages using pro-resolving factors.,False,False,resolution-phase macrophage,macrophage,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,macrophage,resolution-phase macrophage,macrophage,macrophage,True,same_broad_cell_recipe,41554016,broad_recipe_0226,,,,rule_based_new,
37953259,astrocyte,neuron,NeuroD1,TF,mouse,"in vivo, hippocampal injection of AAV-NeuroD1-GFP, post-subarachnoid hemorrhage",high,research,In vivo conversion at early phase of SAH; also reduced neuroinflammation and boosted endogenous neurogenesis.,abstract,"Specifically, NeuroD1 efficiently converted transfected cells, most likely astrocytes, to neurons at the early phase of SAH, suppressed astrocytes-mediated neuroinflammation and boosted endogenous neurogenesis at the late phase of SAH.",2023,NeuroD1 administration ameliorated neuroinflammation and boosted neurogenesis in a mouse model of subarachnoid hemorrhage.,True,True,neuron,astrocyte,lineage_conversion,same_standardized_recipe,28506534,recipe_0015,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,astrocyte,neuron,astrocyte,neuron,True,same_broad_cell_recipe,24360883,broad_recipe_0022,,,,rule_based_new,
37398355,NG2 glia,neuron,not specified,other,,in vivo,low,research,Reprogramming produces new neurons and induces axonal regeneration after spinal cord injury.,abstract,"We recently show that in vivo reprogramming of NG2 glia produces new neurons, reduces glial scaring, and ultimately leads to improved function after SCI.",2023,NG2 Glia Reprogramming Induces Robust Axonal Regeneration After Spinal Cord Injury.,False,False,neuron,NG2 glia,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,NG2 glia,neuron,NG2 glia,neuron,False,,,,,,,rule_based_new,
35664063,"glioblastoma cell (U251, U87, KNS89)",neuron,PTBP1 knockdown,knockdown,human,,medium,research,Knockdown of PTBP1 induced neural differentiation; in vitro and in vivo.,abstract,"The expression of TUJ1 and MAP2 neural markers, as well as the absence of KI67 and EdU proliferative markers in U251, U87, and KNS89 cells, indicated that glioblastoma cell reprogramming was successful.",2022,PTBP1 knockdown promotes neural differentiation of glioblastoma cells through UNC5B receptor.,False,False,neuron,"glioblastoma cell (U251, U87, KNS89)",lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,"glioblastoma cell (U251, U87, KNS89)",neuron,"glioblastoma cell (U251, U87, KNS89)",neuron,False,,,,,,,rule_based_new,
34244314,pathogenic lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,IFNβ,cytokine,mouse,inhaled IFNβ,high,research,Inhaled IFNβ alleviates HDM-induced eosinophilic asthma in mice.,abstract,"Here, we showed that exogenous IFNβ reprogrammed T<sub>H</sub>2-promoting pathogenic TNFR2<sup>+</sup> cDC2s back to tolerogenic DCs, alleviating eosinophilic asthma and preventing asthma exacerbation.",2021,In vivo reprogramming of pathogenic lung TNFR2<sup>+</sup> cDC2s by IFNβ inhibits HDM-induced asthma.,False,False,tolerogenic DC,pathogenic lung TNFR2+ conventional DC2 (cDC2),lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,pathogenic lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,pathogenic lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,False,,,,,,,rule_based_new,
34244314,pathogenic human lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,IFNβ,cytokine,human,ex vivo IFNβ treatment,high,research,Ex vivo IFNβ reprograms DCs from patients with emphysema.,abstract,"Here, we showed that exogenous IFNβ reprogrammed T H 2-promoting pathogenic TNFR2 + cDC2s back to tolerogenic DCs, alleviating eosinophilic asthma and preventing asthma exacerbation.",2021,In vivo reprogramming of pathogenic lung TNFR2<sup>+</sup> cDC2s by IFNβ inhibits HDM-induced asthma.,False,False,tolerogenic DC,pathogenic human lung TNFR2+ conventional DC2 (cDC2),lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,pathogenic human lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,pathogenic human lung TNFR2+ conventional DC2 (cDC2),tolerogenic DC,False,,,,,,,rule_based_new,
30224381,human CD8+ T cell,human CD19-CAR T cell,CD19-targeting chimeric antigen receptor (CAR),other,human,in vivo (mice xenografted with Raji cells and PBMCs; or mice transplanted with human CD34+ cells),high,research,In vivo generation; resulted in B-cell depletion and signs of cytokine release syndrome.,abstract,"Here, we provide evidence that human CD19-CAR T cells can be generated directly <i>in vivo</i> using the lentiviral vector CD8-LV specifically targeting human CD8<sup>+</sup> cells.",2018,<i>In vivo</i> generation of human CD19-CAR T cells results in B-cell depletion and signs of cytokine release syndrome.,False,False,human CD19-CAR T cell,human CD8+ T cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human CD8+ T cell,human CD19-CAR T cell,T cell,T cell,False,,,,,,,rule_based_new,
29174574,not specified,neuron,"miR-302/367, valproate","miRNA, small_molecule",mouse,"in vivo, intracranial injection of lentiviral particles, systemic valproate pretreatment",medium,research,Enhanced neurogenesis in CA3 after kainic acid injury; transduced cells show neuronal markers.,abstract,"Following pretreatment with miR-302/367 expressing viral particles and VPA, transduced cells showed neuroblast and mature neuron markers when neuronal loss was induced by KA.",2017,Enhanced neurogenesis in degenerated hippocampi following pretreatment with miR-302/367 expressing lentiviral vector in mice.,False,False,neuron,not specified,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,not specified,neuron,not specified,neuron,False,,,,,,,rule_based_new,
28455412,male testicular cell (WAP-Cre/Rosa26LacZ+),mammary epithelial cell,not specified,other,mouse,in vivo transplantation into mammary fat pad,high,research,"AREG-independent, self-renewing capacity shown",abstract,AREG-/- mammary cells were capable of redirecting both types of non-mammary cell populations to mammary phenotypes in regenerating mammary outgrowths.,2017,<i>In vivo</i> reprogramming of non-mammary cells to an epithelial cell fate is independent of amphiregulin signaling.,False,False,mammary epithelial cell,male testicular cell (WAP-Cre/Rosa26LacZ+),lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,male testicular cell (WAP-Cre/Rosa26LacZ+),mammary epithelial cell,male testicular cell (WAP-Cre/Rosa26LacZ+),mammary epithelial cell,False,,,,,,,rule_based_new,
28455412,embryonic neuronal stem cell (GFP-positive),mammary epithelial cell,not specified,other,mouse,in vivo transplantation into mammary fat pad,high,research,"AREG-independent, self-renewing capacity shown",abstract,AREG<sup>-/-</sup> mammary cells were capable of redirecting both types of non-mammary cell populations to mammary phenotypes in regenerating mammary outgrowths.,2017,<i>In vivo</i> reprogramming of non-mammary cells to an epithelial cell fate is independent of amphiregulin signaling.,False,False,mammary epithelial cell,embryonic neuronal stem cell (GFP-positive),lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,embryonic neuronal stem cell (GFP-positive),mammary epithelial cell,embryonic neuronal stem cell (GFP-positive),mammary epithelial cell,False,,,,,,,rule_based_new,
27302900,fibroblast,induced neuronal cell,not specified,other,,,medium,research,Triboelectric nanogenerator accelerates nonviral direct conversion; increased efficiency and matured phenotypes.,abstract,"Triboelectric stimulation accelerates nonviral direct conversion of functional induced neuronal cells from fibroblasts, increases the conversion efficiency, and induces highly matured neuronal phenotypes with improved electrophysiological functionalities.",2016,Triboelectric Nanogenerator Accelerates Highly Efficient Nonviral Direct Conversion and In Vivo Reprogramming of Fibroblasts to Functional Neuronal Cells.,False,False,induced neuronal cell,fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,fibroblast,induced neuronal cell,fibroblast,neuron,True,same_broad_cell_recipe,25132468,broad_recipe_0024,,,,rule_based_new,
39945059,human dermal fibroblast,contractile smooth muscle cell,"myocardin, all-trans retinoic acid","TF, small_molecule",human,specific culture conditions,high,research,rSMCs displayed contractile phenotype and promoted vascular repair in vivo.,abstract,Our novel culture conditions using myocardin and all-<i>trans</i> retinoic acid efficiently reprogrammed human dermal fibroblasts into SMCs.,2025,Novel Directly Reprogrammed Smooth Muscle Cells Promote Vascular Regeneration as Microvascular Mural Cells.,False,False,contractile smooth muscle cell,human dermal fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human dermal fibroblast,contractile smooth muscle cell,fibroblast,contractile smooth muscle cell,False,,,,,,,rule_based_new,
39578834,adult human dermal fibroblast,GABAergic medium spiny neuron (striatal),"SOX2, PAX6, Gö6983, Y-27632, N-2, Activin A, dorsomorphin","TF, TF, small_molecule, small_molecule, other, cytokine, small_molecule",human,"Reprogramming medium with Gö6983, Y-27632, N-2, Activin A; differentiation in BrainPhys medium with dorsomorphin, Activin A",high,research,Functional recovery in quinolinic acid-lesioned rat model; in vivo differentiation to medium spiny-like neurons,abstract,"This study provides proof-of-concept and demonstrates for the first time that aHDFs can be directly reprogrammed to hiLGEPs which survive transplantation, undergo neuronal differentiation to generate medium spiny-like striatal neurons, and reduce functional impairment in the QA lesion rat model of HD.",2024,Reprogrammed human lateral ganglionic eminence precursors generate striatal neurons and restore motor function in a rat model of Huntington's disease.,False,False,GABAergic medium spiny neuron (striatal),adult human dermal fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,adult human dermal fibroblast,GABAergic medium spiny neuron (striatal),fibroblast,GABAergic neuron,False,,,,,,,rule_based_new,
39227632,hippocampal astrocyte-like glia,neuron-like cell,Ptbp1 suppression (CasRx/sgRNA),knockdown,mouse,in vivo,high,research,In vivo conversion; new neurons integrate into dentate gyrus and improve recognition memory,abstract,These results demonstrated that the in vivo conversion of hippocampal astrocyte-like glia into functional new neurons by the suppression of Ptbp1 might be a therapeutic strategy for post-stroke dementia.,2024,Suppression of PTBP1 in hippocampal astrocytes promotes neurogenesis and ameliorates recognition memory in mice with cerebral ischemia.,False,False,neuron-like cell,hippocampal astrocyte-like glia,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,hippocampal astrocyte-like glia,neuron-like cell,astrocyte,neuron,False,,,,,,,rule_based_new,
38823394,mouse embryonic stem cell,trophoblast stem cell,sodium butyrate,small_molecule,mouse,,high,research,Direct reprogramming without 2C-like state; cells form blastocyst-like structures in vitro and deciduae in vivo.,abstract,"Here, we show that treating mouse ESCs with sodium butyrate (NaB) increases the population of 2C-like cells and enables direct reprogramming of ESCs into trophoblast stem cells (TSCs) without a transition through a 2C-like state.",2024,Inhibition of HDAC activity directly reprograms murine embryonic stem cells to trophoblast stem cells.,False,False,trophoblast stem cell,mouse embryonic stem cell,directed_differentiation,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse embryonic stem cell,trophoblast stem cell,embryonic stem cell,trophoblast stem cell,False,,,,,,,rule_based_new,
